folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
hocho_B_12,frame_00000.png,frame_00116.png,hocho_B_12\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.485767,0.404744,0.553610,0.402218,,stat,,std,,4
hocho_B_12,frame_00000.png,frame_00116.png,hocho_B_12\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.227075,0.477281,0.628828,0.165730,,stat,,std,,8
hocho_B_12,frame_00000.png,frame_00116.png,hocho_B_12\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.106863,0.488702,0.634887,0.090473,,stat,,std,,12
ex_B_4,frame_00000.png,frame_00116.png,ex_B_4\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.246777,0.444914,0.614481,0.151953,,stat,,std,,4
ex_B_4,frame_00000.png,frame_00116.png,ex_B_4\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.135792,0.388292,0.608296,0.116253,,stat,,std,,8
ex_B_4,frame_00000.png,frame_00116.png,ex_B_4\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.118431,0.381041,0.609816,0.108130,,stat,,std,,12
ex_B_8,frame_00000.png,frame_00116.png,ex_B_8\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.777591,0.673406,0.782180,0.164269,,stat,,std,,4
ex_B_8,frame_00000.png,frame_00116.png,ex_B_8\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.233013,0.504031,0.638037,0.118625,,stat,,std,,8
ex_B_8,frame_00000.png,frame_00116.png,ex_B_8\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.173904,0.460799,0.625933,0.109683,,stat,,std,,12
ex_B_12,frame_00000.png,frame_00116.png,ex_B_12\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.938155,0.641587,0.787121,0.198876,,stat,,std,,4
ex_B_12,frame_00000.png,frame_00116.png,ex_B_12\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.839017,0.735665,0.831983,0.138599,,stat,,std,,8
ex_B_12,frame_00000.png,frame_00116.png,ex_B_12\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.714220,0.740535,0.805253,0.124497,,stat,,std,,12
rice_I_4,frame_00000.png,frame_00116.png,rice_I_4\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.363286,0.416196,0.583529,0.234350,,stat,,std,,4
rice_I_4,frame_00000.png,frame_00116.png,rice_I_4\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.189093,0.380674,0.593613,0.134290,,stat,,std,,8
rice_I_4,frame_00000.png,frame_00116.png,rice_I_4\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.108717,0.383453,0.612672,0.082839,,stat,,std,,12
rice_I_8,frame_00000.png,frame_00116.png,rice_I_8\rgb_max_stat_std_th4\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.734369,0.568754,0.701189,0.241607,,stat,,std,,4
rice_I_8,frame_00000.png,frame_00116.png,rice_I_8\rgb_max_stat_std_th8\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.318870,0.509421,0.640967,0.132078,,stat,,std,,8
rice_I_8,frame_00000.png,frame_00116.png,rice_I_8\rgb_max_stat_std_th12\00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.193302,0.521056,0.642358,0.082359,,stat,,std,,12
